layer,condition,token_set,smoothing,token_in_prompt_ix,mean,ci_lo,ci_hi,n,input_set
8,none,content,raw,145,0.8424296,0.7002328,0.98462635,2,neutral
8,none,content,raw,146,0.911415,0.85270196,0.97012806,2,neutral
8,none,content,raw,147,0.8420942,0.6983365,0.98585194,2,neutral
8,none,content,raw,148,0.8972074,0.81099266,0.9834221,2,neutral
8,none,content,raw,149,0.8932719,0.8238086,0.96273535,2,neutral
8,none,content,raw,150,0.89138454,0.8248142,0.9579549,2,neutral
8,none,content,raw,151,0.9008041,0.8305374,0.9710708,2,neutral
8,none,content,raw,152,0.92075336,0.87062746,0.9708793,2,neutral
8,none,content,raw,153,0.9212989,0.8788813,0.96371657,2,neutral
8,none,content,raw,154,0.950652,0.9333241,0.9679799,2,neutral
8,none,content,raw,155,0.8374232,0.78401303,0.8908334,2,neutral
8,none,content,raw,156,0.8895744,0.84035134,0.9387975,2,neutral
8,none,content,raw,157,0.863827,0.79448026,0.93317366,2,neutral
8,none,content,raw,158,0.96253175,0.9576886,0.9673748,2,neutral
8,none,content,raw,159,0.76869893,0.70430535,0.83309245,2,neutral
8,none,content,raw,160,0.7513909,0.5517266,0.9510552,2,neutral
8,none,content,raw,161,0.82489,0.66144437,0.9883356,2,neutral
8,none,content,raw,162,0.8888643,0.7831439,0.9945846,2,neutral
8,none,content,raw,163,0.7263181,0.5140035,0.93863267,2,neutral
8,none,content,raw,164,0.6400142,0.46626297,0.8137654,2,neutral
8,none,content,raw,165,0.6428315,0.6422812,0.64338183,2,neutral
8,none,content,raw,166,0.8577667,0.7567205,0.9588129,2,neutral
8,none,content,raw,167,0.7379105,0.69017386,0.7856472,2,neutral
8,none,content,raw,168,0.7857928,0.6157799,0.95580584,2,neutral
8,none,content,raw,169,0.8130306,0.65845835,0.9676028,2,neutral
8,none,content,raw,170,0.81571996,0.69456047,0.93687946,2,neutral
8,none,content,raw,171,0.815269,0.6828368,0.9477013,2,neutral
8,none,content,raw,172,0.74697864,0.574834,0.91912323,2,neutral
8,none,content,raw,173,0.88994193,0.8094457,0.97043824,2,neutral
8,none,content,raw,174,0.72736907,0.62701607,0.82772213,2,neutral
8,none,content,raw,175,0.8426731,0.78604686,0.8992994,2,neutral
8,none,content,raw,176,0.86729586,0.8195825,0.9150092,2,neutral
8,none,content,raw,177,0.73911405,0.6204807,0.8577474,2,neutral
8,none,content,raw,178,0.75648713,0.6106682,0.902306,2,neutral
8,none,content,raw,179,0.8566318,0.79512125,0.9181424,2,neutral
8,none,content,raw,180,0.7201031,0.587697,0.8525092,2,neutral
8,none,content,raw,181,0.81619334,0.72674775,0.9056389,2,neutral
8,none,content,raw,182,0.86108243,0.7764235,0.94574136,2,neutral
8,none,content,raw,183,0.52113074,0.20015135,0.84211016,2,neutral
8,none,content,raw,184,0.6923349,0.65313196,0.73153776,2,neutral
8,none,content,raw,185,0.7521556,0.7521556,0.7521556,1,neutral
8,none,content,raw,186,0.82392865,0.82392865,0.82392865,1,neutral
8,none,content,raw,187,0.8271375,0.8271375,0.8271375,1,neutral
8,none,content,raw,188,0.7007938,0.7007938,0.7007938,1,neutral
8,none,content,raw,189,0.95914334,0.95914334,0.95914334,1,neutral
8,none,content,raw,190,0.97970355,0.97970355,0.97970355,1,neutral
8,none,content,raw,191,0.8966061,0.8966061,0.8966061,1,neutral
8,none,content,raw,192,0.9589541,0.9589541,0.9589541,1,neutral
8,none,content,raw,193,0.8312057,0.8312057,0.8312057,1,neutral
8,none,content,raw,194,0.8043537,0.8043537,0.8043537,1,neutral
8,none,content,raw,195,0.89262104,0.89262104,0.89262104,1,neutral
8,none,content,raw,196,0.82446647,0.82446647,0.82446647,1,neutral
8,none,content,raw,197,0.70424443,0.70424443,0.70424443,1,neutral
8,none,content,raw,198,0.77360785,0.77360785,0.77360785,1,neutral
8,none,content,raw,199,0.37977275,0.37977275,0.37977275,1,neutral
8,none,content,raw,200,0.44862384,0.44862384,0.44862384,1,neutral
8,none,content,raw,201,0.7551016,0.7551016,0.7551016,1,neutral
8,none,content,raw,202,0.74837255,0.74837255,0.74837255,1,neutral
8,none,content,raw,203,0.48598632,0.48598632,0.48598632,1,neutral
8,none,content,raw,204,0.6594847,0.6594847,0.6594847,1,neutral
8,none,content,raw,205,0.7638924,0.7638924,0.7638924,1,neutral
8,none,content,raw,206,0.6259421,0.6259421,0.6259421,1,neutral
8,none,content,raw,207,0.814009,0.814009,0.814009,1,neutral
8,none,content,raw,208,0.8576411,0.8576411,0.8576411,1,neutral
8,none,content,raw,209,0.80510587,0.80510587,0.80510587,1,neutral
8,none,content,raw,210,0.7328932,0.7328932,0.7328932,1,neutral
8,none,content,raw,211,0.6866018,0.6866018,0.6866018,1,neutral
8,none,content,raw,212,0.6886467,0.6886467,0.6886467,1,neutral
8,none,content,raw,213,0.83969814,0.83969814,0.83969814,1,neutral
8,none,content,raw,214,0.7256544,0.7256544,0.7256544,1,neutral
8,none,content,raw,215,0.75733,0.75733,0.75733,1,neutral
8,none,content,raw,216,0.7757474,0.7757474,0.7757474,1,neutral
8,none,content,raw,217,0.8296845,0.8296845,0.8296845,1,neutral
8,none,content,raw,218,0.8371609,0.8371609,0.8371609,1,neutral
8,none,content,raw,219,0.797584,0.797584,0.797584,1,neutral
8,none,content,raw,220,0.88124806,0.88124806,0.88124806,1,neutral
8,none,content,raw,221,0.7469354,0.7469354,0.7469354,1,neutral
8,none,content,raw,222,0.7802788,0.7802788,0.7802788,1,neutral
8,none,content,raw,223,0.5505925,0.5505925,0.5505925,1,neutral
8,none,content,raw,224,0.59987706,0.59987706,0.59987706,1,neutral
8,none,content,raw,225,0.8637987,0.8637987,0.8637987,1,neutral
8,none,content,raw,226,0.91866255,0.91866255,0.91866255,1,neutral
8,none,content,raw,227,0.88990766,0.88990766,0.88990766,1,neutral
8,none,content,raw,228,0.7620593,0.7620593,0.7620593,1,neutral
8,none,content,raw,229,0.9696333,0.9696333,0.9696333,1,neutral
8,none,content,raw,230,0.6977174,0.6977174,0.6977174,1,neutral
8,none,content,raw,231,0.9716428,0.9716428,0.9716428,1,neutral
8,none,content,raw,232,0.8463625,0.8463625,0.8463625,1,neutral
8,none,content,raw,233,0.5470622,0.5470622,0.5470622,1,neutral
8,none,content,raw,234,0.8667589,0.8667589,0.8667589,1,neutral
8,none,content,raw,235,0.66330814,0.66330814,0.66330814,1,neutral
8,none,content,raw,236,0.83414,0.83414,0.83414,1,neutral
8,none,content,raw,237,0.9054591,0.9054591,0.9054591,1,neutral
8,none,content,raw,238,0.61839324,0.61839324,0.61839324,1,neutral
8,none,content,raw,239,0.8085425,0.8085425,0.8085425,1,neutral
8,none,content,raw,240,0.84375143,0.84375143,0.84375143,1,neutral
8,none,content,raw,241,0.8340257,0.8340257,0.8340257,1,neutral
8,none,content,raw,242,0.52224356,0.52224356,0.52224356,1,neutral
8,none,content,raw,243,0.64589673,0.64589673,0.64589673,1,neutral
8,none,content,raw,244,0.81976616,0.81976616,0.81976616,1,neutral
8,none,content,raw,245,0.8244277,0.8244277,0.8244277,1,neutral
8,none,content,raw,246,0.8182701,0.8182701,0.8182701,1,neutral
8,none,content,raw,247,0.6878264,0.6878264,0.6878264,1,neutral
8,none,content,raw,248,0.8334367,0.8334367,0.8334367,1,neutral
8,none,content,raw,249,0.6557794,0.6557794,0.6557794,1,neutral
8,none,all,ewma,0,0.44601902,0.44592074,0.44606817,3,neutral
8,none,all,ewma,1,0.5801042,0.44151095,0.7252086,3,neutral
8,none,all,ewma,2,0.61960953,0.41511297,0.8382589,3,neutral
8,none,all,ewma,3,0.56773657,0.34511694,0.8619346,3,neutral
8,none,all,ewma,4,0.5472654,0.3351416,0.85136753,3,neutral
8,none,all,ewma,5,0.5319794,0.31061545,0.879721,3,neutral
8,none,all,ewma,6,0.5467384,0.343249,0.8825073,3,neutral
8,none,all,ewma,7,0.5446383,0.34181294,0.8930047,3,neutral
8,none,all,ewma,8,0.5532957,0.3436509,0.8723865,3,neutral
8,none,all,ewma,9,0.5230616,0.33462244,0.85525113,3,neutral
8,none,all,ewma,10,0.49170586,0.29116407,0.87500125,3,neutral
8,none,all,ewma,11,0.48117456,0.28540337,0.8629703,3,neutral
8,none,all,ewma,12,0.513388,0.31627998,0.88907266,3,neutral
8,none,all,ewma,13,0.5027934,0.29173175,0.9039359,3,neutral
8,none,all,ewma,14,0.4782585,0.24089621,0.9201613,3,neutral
8,none,all,ewma,15,0.509162,0.26654997,0.9330177,3,neutral
8,none,all,ewma,16,0.4950591,0.24427456,0.9340957,3,neutral
8,none,all,ewma,17,0.5636901,0.36358058,0.94410974,3,neutral
8,none,all,ewma,18,0.6115307,0.35645112,0.94389755,3,neutral
8,none,all,ewma,19,0.6938997,0.5074811,0.93982345,3,neutral
8,none,all,ewma,20,0.74392086,0.6258784,0.8876632,3,neutral
8,none,all,ewma,21,0.7781641,0.7144029,0.9045661,3,neutral
8,none,all,ewma,22,0.8152068,0.76030946,0.9211882,3,neutral
8,none,all,ewma,23,0.84875995,0.80329436,0.93568486,3,neutral
8,none,all,ewma,24,0.8763028,0.84332436,0.94183946,3,neutral
8,none,all,ewma,25,0.87994844,0.8490685,0.93417245,3,neutral
8,none,all,ewma,26,0.90167016,0.8774122,0.9429245,3,neutral
8,none,all,ewma,27,0.90734774,0.89037186,0.94007325,3,neutral
8,none,all,ewma,28,0.9218413,0.90818995,0.946593,3,neutral
8,none,all,ewma,29,0.9094834,0.8773389,0.9555591,3,neutral
8,none,all,ewma,30,0.9180662,0.89280164,0.9655847,3,neutral
8,none,all,ewma,31,0.925152,0.9051797,0.9607207,3,neutral
8,none,all,ewma,32,0.9252703,0.90016884,0.94500065,3,neutral
8,none,all,ewma,33,0.9190061,0.8778639,0.9500506,3,neutral
8,none,all,ewma,34,0.92341894,0.89174014,0.9402725,3,neutral
8,none,all,ewma,35,0.9032593,0.87081265,0.9444749,3,neutral
8,none,all,ewma,36,0.8878897,0.84974974,0.95186853,3,neutral
8,none,all,ewma,37,0.88677645,0.8460461,0.9556322,3,neutral
8,none,all,ewma,38,0.88998795,0.8632627,0.93584394,3,neutral
8,none,all,ewma,39,0.88284737,0.8419066,0.9443455,3,neutral
8,none,all,ewma,40,0.85330063,0.7684346,0.94398326,3,neutral
8,none,all,ewma,41,0.80661684,0.706297,0.9366607,3,neutral
8,none,all,ewma,42,0.82452744,0.7590655,0.9507173,3,neutral
8,none,all,ewma,43,0.79561645,0.69101155,0.9461724,3,neutral
8,none,all,ewma,44,0.83058214,0.7422888,0.95350605,3,neutral
8,none,all,ewma,45,0.8054039,0.6763478,0.9614206,3,neutral
8,none,all,ewma,46,0.8053462,0.6737178,0.959511,3,neutral
8,none,all,ewma,47,0.8283588,0.7133349,0.9630396,3,neutral
8,none,all,ewma,48,0.81265116,0.6787374,0.9654589,3,neutral
8,none,all,ewma,49,0.7975609,0.6589043,0.9678075,3,neutral
8,none,all,ewma,50,0.8021562,0.6652763,0.97209543,3,neutral
8,none,all,ewma,51,0.81502986,0.69943416,0.9593678,3,neutral
8,none,all,ewma,52,0.8052551,0.6750526,0.96823496,3,neutral
8,none,all,ewma,53,0.8444531,0.74664724,0.9677749,3,neutral
8,none,all,ewma,54,0.87579393,0.8029057,0.9720366,3,neutral
8,none,all,ewma,55,0.9010375,0.84783363,0.97408825,3,neutral
8,none,all,ewma,56,0.90245134,0.8726291,0.95023376,3,neutral
8,none,all,ewma,57,0.9162317,0.90010154,0.942929,3,neutral
8,none,all,ewma,58,0.9198935,0.8929279,0.9535654,3,neutral
8,none,all,ewma,59,0.91738564,0.8543976,0.96396726,3,neutral
8,none,all,ewma,60,0.90846443,0.83883363,0.94476414,3,neutral
8,none,all,ewma,61,0.9031143,0.8050663,0.9540588,3,neutral
8,none,all,ewma,62,0.89259416,0.7814447,0.95155305,3,neutral
8,none,all,ewma,63,0.9080319,0.8221619,0.9530339,3,neutral
8,none,all,ewma,64,0.91237086,0.81803304,0.9614525,3,neutral
8,none,all,ewma,65,0.91254586,0.8428289,0.95455986,3,neutral
8,none,all,ewma,66,0.9232481,0.87439984,0.94914293,3,neutral
8,none,all,ewma,67,0.9168399,0.8582004,0.9501951,3,neutral
8,none,all,ewma,68,0.9170327,0.848365,0.95508444,3,neutral
8,none,all,ewma,69,0.9169862,0.86742777,0.94732386,3,neutral
8,none,all,ewma,70,0.90005326,0.84302926,0.95113724,3,neutral
8,none,all,ewma,71,0.9067753,0.86037356,0.9363019,3,neutral
8,none,all,ewma,72,0.89997727,0.8547356,0.9385831,3,neutral
8,none,all,ewma,73,0.8759542,0.8260152,0.9135378,3,neutral
8,none,all,ewma,74,0.8787387,0.82424814,0.9077322,3,neutral
8,none,all,ewma,75,0.881499,0.8127022,0.92305446,3,neutral
8,none,all,ewma,76,0.8773382,0.7925536,0.9212151,3,neutral
8,none,all,ewma,77,0.88021207,0.81280375,0.9164485,3,neutral
8,none,all,ewma,78,0.8736722,0.8210018,0.90486765,3,neutral
8,none,all,ewma,79,0.882529,0.8032215,0.9265735,3,neutral
8,none,all,ewma,80,0.8850179,0.78995687,0.93808883,3,neutral
8,none,all,ewma,81,0.8971238,0.80118483,0.9504804,3,neutral
8,none,all,ewma,82,0.90145856,0.8095829,0.9504131,3,neutral
8,none,all,ewma,83,0.9141384,0.83460927,0.9550367,3,neutral
8,none,all,ewma,84,0.91308314,0.84919405,0.9521692,3,neutral
8,none,all,ewma,85,0.916132,0.85464364,0.9519544,3,neutral
8,none,all,ewma,86,0.91470546,0.86059165,0.94805706,3,neutral
8,none,all,ewma,87,0.91749436,0.8575408,0.951947,3,neutral
8,none,all,ewma,88,0.8878891,0.83329755,0.91849196,3,neutral
8,none,all,ewma,89,0.8867755,0.8538093,0.9176499,3,neutral
8,none,all,ewma,90,0.884633,0.83521444,0.9342587,3,neutral
8,none,all,ewma,91,0.89472246,0.83854204,0.9432464,3,neutral
8,none,all,ewma,92,0.9042781,0.84607786,0.9417286,3,neutral
8,none,all,ewma,93,0.8830293,0.8258266,0.93044513,3,neutral
8,none,all,ewma,94,0.8833671,0.8575835,0.9088723,3,neutral
8,none,all,ewma,95,0.8818627,0.8587041,0.9224041,3,neutral
8,none,all,ewma,96,0.86584216,0.8420537,0.9066976,3,neutral
8,none,all,ewma,97,0.85241413,0.82031703,0.88430285,3,neutral
8,none,all,ewma,98,0.85991,0.7982791,0.9010131,3,neutral
8,none,all,ewma,99,0.8783162,0.81116295,0.91909367,3,neutral
8,none,all,ewma,100,0.8791216,0.7967221,0.9280937,3,neutral
8,none,all,ewma,101,0.8864642,0.8005604,0.9378975,3,neutral
8,none,all,ewma,102,0.8881321,0.7900259,0.95094055,3,neutral
8,none,all,ewma,103,0.8740939,0.82453007,0.92365766,2,neutral
8,none,all,ewma,104,0.88852286,0.8422401,0.93480563,2,neutral
8,none,all,ewma,105,0.8752936,0.807469,0.9431182,2,neutral
8,none,all,ewma,106,0.86670226,0.78332853,0.950076,2,neutral
8,none,all,ewma,107,0.78709763,0.7144244,0.8597709,2,neutral
8,none,all,ewma,108,0.7884836,0.71601504,0.86095226,2,neutral
8,none,all,ewma,109,0.7800599,0.70924693,0.85087276,2,neutral
8,none,all,ewma,110,0.79310435,0.7083319,0.8778768,2,neutral
8,none,all,ewma,111,0.81250226,0.7267055,0.898299,2,neutral
8,none,all,ewma,112,0.8281317,0.7354504,0.9208129,2,neutral
8,none,all,ewma,113,0.789384,0.6564106,0.9223575,2,neutral
8,none,all,ewma,114,0.78058004,0.6263275,0.9348326,2,neutral
8,none,all,ewma,115,0.82335806,0.704572,0.9421441,2,neutral
8,none,all,ewma,116,0.84629667,0.7413052,0.9512881,2,neutral
8,none,all,ewma,117,0.8326205,0.70364004,0.9616009,2,neutral
8,none,all,ewma,118,0.83742416,0.70770895,0.9671393,2,neutral
8,none,all,ewma,119,0.84951437,0.7284975,0.9705312,2,neutral
8,none,all,ewma,120,0.86188763,0.7494397,0.97433555,2,neutral
8,none,all,ewma,121,0.86857575,0.75730485,0.97984666,2,neutral
8,none,all,ewma,122,0.8713504,0.7600767,0.9826241,2,neutral
8,none,all,ewma,123,0.86691976,0.7629628,0.9708767,2,neutral
8,none,all,ewma,124,0.8508859,0.7586822,0.94308966,2,neutral
8,none,all,ewma,125,0.8592549,0.7948161,0.9236937,2,neutral
8,none,all,ewma,126,0.8567612,0.786839,0.9266835,2,neutral
8,none,all,ewma,127,0.82820755,0.77462596,0.88178915,2,neutral
8,none,all,ewma,128,0.7614037,0.7170217,0.80578566,2,neutral
8,none,all,ewma,129,0.7103326,0.70623493,0.7144302,2,neutral
8,none,all,ewma,130,0.69157416,0.67703176,0.70611656,2,neutral
8,none,all,ewma,131,0.7082344,0.6923587,0.7241102,2,neutral
8,none,all,ewma,132,0.742356,0.73957115,0.74514085,2,neutral
8,none,all,ewma,133,0.7914009,0.78244716,0.8003546,2,neutral
8,none,all,ewma,134,0.8153382,0.787126,0.8435504,2,neutral
8,none,all,ewma,135,0.8391339,0.8230245,0.8552433,2,neutral
8,none,all,ewma,136,0.8469277,0.8181452,0.8757102,2,neutral
8,none,all,ewma,137,0.8707465,0.8407521,0.9007408,2,neutral
8,none,all,ewma,138,0.8699372,0.8344407,0.90543365,2,neutral
8,none,all,ewma,139,0.8598354,0.84077984,0.87889093,2,neutral
8,none,all,ewma,140,0.8672763,0.82838964,0.9061629,2,neutral
8,none,all,ewma,141,0.8606677,0.81599855,0.9053369,2,neutral
8,none,all,ewma,142,0.8749887,0.8336431,0.91633433,2,neutral
8,none,all,ewma,143,0.8726652,0.8189284,0.92640203,2,neutral
8,none,all,ewma,144,0.87680244,0.8313778,0.922227,2,neutral
8,none,all,ewma,145,0.86820924,0.79859155,0.9378269,2,neutral
8,none,all,ewma,146,0.8790107,0.8121192,0.94590217,2,neutral
8,none,all,ewma,147,0.86978155,0.7836735,0.9558896,2,neutral
8,none,all,ewma,148,0.876638,0.79050326,0.9627727,2,neutral
8,none,all,ewma,149,0.8807965,0.7988296,0.96276337,2,neutral
8,none,all,ewma,150,0.8834435,0.80532575,0.96156126,2,neutral
8,none,all,ewma,151,0.88778365,0.81162864,0.96393865,2,neutral
8,none,all,ewma,152,0.8960261,0.82637835,0.9656738,2,neutral
8,none,all,ewma,153,0.90234435,0.83950406,0.9651845,2,neutral
8,none,all,ewma,154,0.9144212,0.8629591,0.9658834,2,neutral
8,none,all,ewma,155,0.8951717,0.84322256,0.94712085,2,neutral
8,none,all,ewma,156,0.89377236,0.8425048,0.94504,2,neutral
8,none,all,ewma,157,0.886286,0.83049864,0.9420734,2,neutral
8,none,all,ewma,158,0.90534747,0.86471766,0.9459772,2,neutral
8,none,all,ewma,159,0.8711853,0.8246146,0.917756,2,neutral
8,none,all,ewma,160,0.8412367,0.7563926,0.9260808,2,neutral
8,none,all,ewma,161,0.83715004,0.7326555,0.94164455,2,neutral
8,none,all,ewma,162,0.8500786,0.74527764,0.9548795,2,neutral
8,none,all,ewma,163,0.81913847,0.6874591,0.9508178,2,neutral
8,none,all,ewma,164,0.77435744,0.63216007,0.91655475,2,neutral
8,none,all,ewma,165,0.74147594,0.63469034,0.8482615,2,neutral
8,none,all,ewma,166,0.7705486,0.66519785,0.8758994,2,neutral
8,none,all,ewma,167,0.76238906,0.67144185,0.85333633,2,neutral
8,none,all,ewma,168,0.76824003,0.6575264,0.8789537,2,neutral
8,none,all,ewma,169,0.77943766,0.65775937,0.90111595,2,neutral
8,none,all,ewma,170,0.78850824,0.6669596,0.9100568,2,neutral
8,none,all,ewma,171,0.79519844,0.67092896,0.9194679,2,neutral
8,none,all,ewma,172,0.7831435,0.6469052,0.9193818,2,neutral
8,none,all,ewma,173,0.80984306,0.6875403,0.9321459,2,neutral
8,none,all,ewma,174,0.7892246,0.67240924,0.90603995,2,neutral
8,none,all,ewma,175,0.80258673,0.70081866,0.9043548,2,neutral
8,none,all,ewma,176,0.818764,0.7305096,0.90701836,2,neutral
8,none,all,ewma,177,0.7988515,0.7030024,0.89470065,2,neutral
8,none,all,ewma,178,0.7882604,0.6799188,0.896602,2,neutral
8,none,all,ewma,179,0.8053533,0.70871943,0.9019871,2,neutral
8,none,all,ewma,180,0.7840407,0.67846376,0.8896176,2,neutral
8,none,all,ewma,181,0.79207885,0.69053483,0.89362293,2,neutral
8,none,all,ewma,182,0.80932975,0.712007,0.9066525,2,neutral
8,none,all,ewma,183,0.73728,0.7300272,0.74453276,2,neutral
8,none,all,ewma,184,0.7260437,0.72168255,0.73040485,2,neutral
8,none,all,ewma,185,0.72930086,0.7293008,0.72930086,1,neutral
8,none,all,ewma,186,0.75295776,0.75295776,0.75295776,1,neutral
8,none,all,ewma,187,0.77150273,0.77150273,0.77150273,1,neutral
8,none,all,ewma,188,0.7538255,0.7538255,0.7538255,1,neutral
8,none,all,ewma,189,0.8051549,0.8051549,0.805155,1,neutral
8,none,all,ewma,190,0.8487921,0.8487921,0.8487921,1,neutral
8,none,all,ewma,191,0.8607456,0.8607456,0.8607456,1,neutral
8,none,all,ewma,192,0.8852977,0.8852977,0.8852977,1,neutral
8,none,all,ewma,193,0.87177473,0.87177473,0.87177473,1,neutral
8,none,all,ewma,194,0.8549195,0.8549195,0.8549195,1,neutral
8,none,all,ewma,195,0.86434484,0.86434484,0.86434484,1,neutral
8,none,all,ewma,196,0.85437524,0.8543752,0.85437524,1,neutral
8,none,all,ewma,197,0.81684256,0.81684256,0.81684256,1,neutral
8,none,all,ewma,198,0.8060339,0.8060339,0.8060339,1,neutral
8,none,all,ewma,199,0.6994686,0.6994686,0.6994686,1,neutral
8,none,all,ewma,200,0.63675743,0.63675743,0.63675743,1,neutral
8,none,all,ewma,201,0.66634345,0.66634345,0.66634345,1,neutral
8,none,all,ewma,202,0.6868507,0.6868507,0.6868507,1,neutral
8,none,all,ewma,203,0.63663465,0.63663465,0.63663465,1,neutral
8,none,all,ewma,204,0.64234716,0.64234716,0.64234716,1,neutral
8,none,all,ewma,205,0.6727335,0.6727335,0.6727335,1,neutral
8,none,all,ewma,206,0.6610356,0.6610356,0.6610356,1,neutral
8,none,all,ewma,207,0.69927895,0.69927895,0.699279,1,neutral
8,none,all,ewma,208,0.7388695,0.7388695,0.7388695,1,neutral
8,none,all,ewma,209,0.7554286,0.7554286,0.7554286,1,neutral
8,none,all,ewma,210,0.7497948,0.7497948,0.7497948,1,neutral
8,none,all,ewma,211,0.7339965,0.7339965,0.73399657,1,neutral
8,none,all,ewma,212,0.72265905,0.72265905,0.72265905,1,neutral
8,none,all,ewma,213,0.75191885,0.75191885,0.75191885,1,neutral
8,none,all,ewma,214,0.74535275,0.74535275,0.74535275,1,neutral
8,none,all,ewma,215,0.74834704,0.74834704,0.74834704,1,neutral
8,none,all,ewma,216,0.75519717,0.75519717,0.7551972,1,neutral
8,none,all,ewma,217,0.77381897,0.77381897,0.77381897,1,neutral
8,none,all,ewma,218,0.78965443,0.78965443,0.78965443,1,neutral
8,none,all,ewma,219,0.7916368,0.79163677,0.7916368,1,neutral
8,none,all,ewma,220,0.81403965,0.81403965,0.81403965,1,neutral
8,none,all,ewma,221,0.79726356,0.79726356,0.79726356,1,neutral
8,none,all,ewma,222,0.7930174,0.7930174,0.7930174,1,neutral
8,none,all,ewma,223,0.73241115,0.73241115,0.73241115,1,neutral
8,none,all,ewma,224,0.69927764,0.69927764,0.69927764,1,neutral
8,none,all,ewma,225,0.7404079,0.7404079,0.7404079,1,neutral
8,none,all,ewma,226,0.78497154,0.78497154,0.78497154,1,neutral
8,none,all,ewma,227,0.81120557,0.81120557,0.81120557,1,neutral
8,none,all,ewma,228,0.798919,0.798919,0.798919,1,neutral
8,none,all,ewma,229,0.84159756,0.84159756,0.84159756,1,neutral
8,none,all,ewma,230,0.8056275,0.8056275,0.8056275,1,neutral
8,none,all,ewma,231,0.8471314,0.8471314,0.84713143,1,neutral
8,none,all,ewma,232,0.84693915,0.84693915,0.84693915,1,neutral
8,none,all,ewma,233,0.7719699,0.7719699,0.77197,1,neutral
